word,is_laugh
пппхввахха,1
сахсхасх,1
пххапхаввп,1
хавпвппахх,1
хппвххаапв,1
хпхпхпхпхп,1
паххапвпвх,1
хсахсхасх,1
ххпхваапвп,1
аввпхаппхх,1
апххпввпах,1
ваххапхпвп,1
хпапхвапвх,1
пппавххв,1
вххаавпхпп,1
вхвхвххыы,1
хавхапхпвп,1
пхпхвваахп,1
ппхххвавпа,1
ххавпапвхп,1
впвахххапп,1
пававпхххп,1
хвхпапхпва,1
пхпхп,1
ахвхпапвхп,1
вхппхавпах,1
ппххвпва,1
хпапххвпва,1
апвхпавххп,1
хахвхавппп,1
пхаавпххпв,1
хппвапвх,1
вхавппаххп,1
хапвппвх,1
ххапппахвв,1
хппххвпава,1
вххвппхаап,1
хпвпвхахпа,1
павхапвххп,1
ппваххапвх,1
впхпвапахх,1
вхпвхпхпаа,1
аввппахпхх,1
аппваххпвх,1
пхваппвахх,1
пхпапвхв,1
вппхпвахах,1
аххпвхпвпа,1
паххахпввп,1
пвхаавпхпх,1
хввххапапп,1
дело,0
апаввхпхпх,1
вхвхпппа,1
ахапввхпхп,1
аапвххпвхп,1
пхвахпавхп,1
воля,0
пх,1
ххахаа,1
ххпхваавпп,1
пхвхаавхпп,1
хппхпвав,1
павхпапвхх,1
хахахпвпвп,1
вххпаахппв,1
вхпххвапап,1
паапвпхвхх,1
хпвахпавхп,1
впппххва,1
впхвахахпп,1
хпаахпхввп,1
хахахаха,1
хвпппавхах,1
хвпппваахх,1
вххпаппвха,1
впахпахпвх,1
вхххаппапв,1
хапхапввхп,1
пахпвхвахп,1
хаххапвпвп,1
пвахпххпав,1
хпаппаххвв,1
событие,0
авапхххпвп,1
ххпапвхпва,1
пахвхахпвп,1
хххваавппп,1
хапхапвхвп,1
ваххвапппх,1
хпхпвавпха,1
авхппахвхп,1
пааххпхввп,1
пхавххвппа,1
золотой,0
ахпвхпапхв,1
хапввахпхп,1
ахахпхвппв,1
пввхпххпаа,1
хвахвпаппх,1
аххвхппапв,1
вхпхпапв,1
хпвпваахпх,1
пвапххпвах,1
вхпхпхваап,1
пхпввхап,1
вхпвпахапх,1
хввпппахха,1
вхвахпаппх,1
хахпппаввх,1
аавппхххпв,1
ввпххпхпаа,1
пхаввххпап,1
ххапвпвп,1
хахвавпхпп,1
аппхахвхпв,1
ххвахвпппа,1
пхпахвхпва,1
ппхвхавп,1
ххпвапвхап,1
апххпхвпав,1
пхахвпапхв,1
авхахппхвп,1
пввахпаххп,1
хпхавппахв,1
ппхвпххаав,1
хаввапххпп,1
хввааппхпх,1
хххпааппвв,1
пвапхаххпв,1
ххапвппавх,1
пххвппваах,1
положить,0
пввпххпа,1
вхпахпвапх,1
папввхпхах,1
вахпвпаххп,1
хпапхаввхп,1
пвппхаххав,1
хххвппаапв,1
пвххппваах,1
вппхавапхх,1
ахвпвппахх,1
вхапахпхвп,1
хвхааппвпх,1
паапхвхвпх,1
паххапхвпв,1
хххвпаппав,1
пвхпхавахп,1
павхаххпвп,1
впавпхххпа,1
ппхххвпава,1
вхппвхпхаа,1
пвпаапхххв,1
ххвпппахва,1
пока,0
пхавхпавпх,1
неожиданно,0
хпапвхавхп,1
апаххппввх,1
авпхпхвахп,1
вхппхваапх,1
пхпвхпавха,1
пхпхвапхва,1
пахппхавхв,1
оба,0
авхпххппва,1
пвпаххахпв,1
хпввхапапх,1
авпахвххпп,1
вхпппахв,1
пвпвхапх,1
хвпхаапвпх,1
пахввхпп,1
хахвхпавпп,1
пвпххавапх,1
пххавпвпха,1
пххвхваппа,1
пахахпхпвв,1
пахвхвпп,1
вапхвахппх,1
ахпвахвхпп,1
хавхппахпв,1
хпххаввапп,1
пвхапххпав,1
пххахввпап,1
вххппапахв,1
хавахвппхп,1
пахввппахх,1
апввпаххпх,1
вхапахппвх,1
впхахпвхап,1
павпххавпх,1
хаапхввпхп,1
пхххавппав,1
апвпххвпха,1
авхпвхпп,1
паапввхххп,1
ааввппххпх,1
вппххпва,1
пвхваахпхп,1
впхапахвхп,1
апвххапвхп,1
роман,0
пхвпаавхпх,1
папвахххвп,1
хпхпавахвп,1
ххвхпппаав,1
вхаваппххп,1
пхахввпапх,1
хехех,1
авххпхпвап,1
ввппахахпх,1
ппхвапххва,1
апххввпхап,1
вхвпааххпп,1
вхапвпхпах,1
апппххввах,1
аппхвхавхп,1
хпавпаххпв,1
хпахапввпх,1
пхххвваапп,1
аххаах,1
впхаппххва,1
пппххавахв,1
паппххвахв,1
хахаха,1
хапхавпвпх,1
ахпппвхахв,1
впххвхпаап,1
впхппвхаах,1
пппвхваахх,1
апвпвпхх,1
пахввххапп,1
апвхвпхапх,1
пвпахххапв,1
вхххаавппп,1
папавпхвхх,1
ппавхххпва,1
аапхвпвпхх,1
авпххпп,1
пххпвахвпа,1
хвхапхаппв,1
хвпхпвпаха,1
пхпввпахха,1
хпвхапвпха,1
хаапввпххп,1
хххавппавп,1
пвпхпахвха,1
вххвпапапх,1
ахах,1
пвпхаахпвх,1
вхппхвапха,1
сознание,0
вхпаппхахв,1
павххвпхпа,1
хппхахапвв,1
ааххвппхвп,1
впаххпавхп,1
вхпаппавхх,1
пахвхпавхп,1
хавапхпвпх,1
хаппвхвхпа,1
вхпхаахпвп,1
вппхаахпвх,1
вахпвхпахп,1
аахвппхвхп,1
вапхапхвхп,1
вхпхапхвпа,1
вапаххпхпв,1
вхпхпвпаах,1
апввхппхха,1
пххвпвхпаа,1
аапххвхпвп,1
хххаапвпвп,1
впхахвхппа,1
хввхпахпап,1
ахвахпппвх,1
хпваахвппх,1
аххпавппхв,1
вхвхппаапх,1
аввхапхпхп,1
павпвхаххп,1
ххпхапаввп,1
ваххавпхпп,1
ххаапппвхв,1
апвпхавхпх,1
пххввпапах,1
ахвпппхвах,1
хаапххвппв,1
вхпхахппав,1
наверно,0
апвххппхва,1
аппхахввпх,1
вхпаапхвпх,1
пппахввахх,1
вхпаавххпп,1
аххах,1
вапхвхппха,1
вхвхвххыы,1
пвхппвхаха,1
хвхаппвпах,1
пвхпвххапа,1
впххпаапхв,1
пхапхвахпв,1
пвхаахвпхп,1
хппхавхавп,1
впвххпахап,1
хаххвваппп,1
вппхваапхх,1
ппххапахвв,1
павхпаххпв,1
ххввпапп,1
хахпаввхпп,1
пвхвппхаах,1
вваапххппх,1
хахаппвпхв,1
пхпвхвпаах,1
хпххпваапв,1
вппааххпвх,1
хвхахпаппв,1
пахпахпвхв,1
апхвхвпп,1
апвпххпахв,1
пхваавпххп,1
хппхввпхаа,1
хвпвааппхх,1
хввпапхахп,1
вппхвхпхаа,1
авхппваххп,1
ххавпвхпап,1
апвахпхвхп,1
апппхвххва,1
вахапхвппх,1
пхаххвппав,1
хпхвахпавп,1
пвхахпвпха,1
есть,0
вппххаапхв,1
вхпппхавах,1
пвххапавхп,1
хваппвхпах,1
ваппхпвхах,1
ахвпахппхв,1
пхпавпхв,1
вахвпаххпп,1
пхапавхпвх,1
вхаапвххпп,1
пвахвхппха,1
ххпваппв,1
пххааппвхв,1
вхапхппахв,1
хавпхпапхв,1
апвхпхвхпа,1
ххваавхппп,1
пахппхвв,1
хихи,1
ахпапвххпв,1
пвапвххпха,1
ххвпавпхап,1
пахпвхпвха,1
уххухухух,1
хаххпавппв,1
ххпваапвпх,1
ппахпвх,1
аххпхпаввп,1
ахвхпвппха,1
апхпхавпхв,1
авхппхавхп,1
хпавххппва,1
впххпахпав,1
вппвапаххх,1
пххвпваапх,1
пхпхаввхпа,1
хахвпппвха,1
пхапхахвпв,1
ахах,1
хавхапхппв,1
хпхвппаавх,1
ххаа,1
апппхввахх,1
ххвпхвпапа,1
хахввппхпа,1
пххвппахав,1
пвпхпхваха,1
пахвхпхапв,1
вахпвхаппх,1
вхаахпхпвп,1
ааппвхвххп,1
вппавххапх,1
вхппхапвха,1
пвххвахпап,1
аххппвапхв,1
впххаахвпп,1
пвхпвахпха,1
хпххваппва,1
пхпваххпва,1
вапхпвпахх,1
вхвппаапхх,1
пвпхвпахах,1
пхваапхвпх,1
хппавх,1
хпхпхаавпв,1
пвххпахвап,1
аихух,1
ваппвхаххп,1
вахппхпхва,1
вхаахвхппп,1
хппававпхх,1
хавпвхппах,1
пхппхвхаав,1
ххвпахапвп,1
пхавхавхпп,1
ппвпахххва,1
ххав,1
ххппвапхва,1
пвпвхпхаха,1
ввапххахпп,1
аппввпхахх,1
вавпппаххх,1
пвхпахпвха,1
хвхпапвхап,1
пахпвпавхх,1
авххппавпх,1
хпвпхавпах,1
ахпхапхвпв,1
пххвааппвх,1
связанный,0
хахвпахпвп,1
впхваапххп,1
ввапппаххх,1
павхппхахв,1
ххпхаавппв,1
ххаха,1
хпахпвпв,1
хпвххппава,1
ппвхххапав,1
авххвппхпа,1
пхххапвпав,1
вххапвахпп,1
апавппххвх,1
впппхххава,1
павхпаххвп,1
аппхвхпвха,1
пхпаапхввх,1
апаппвхвхх,1
аххппвпахв,1
вххппахвап,1
пхпавпвахх,1
аахвпвпхпх,1
папахвхвпх,1
пххпаапвхв,1
хапвппавхх,1
хвхапвпапх,1
аапхвпхвхп,1
апвхпвахпх,1
ахпппхвхав,1
пхваппхв,1
пхапвхвхпа,1
хавххаппвп,1
аппваххвхп,1
пхпхвпаахв,1
авахпхппвх,1
ахпвпваххп,1
ахпвхпхвап,1
ппхххпаавв,1
ппавпвххах,1
ппхвхахавп,1
сразу,0
пахпххпавв,1
пхпваахпхв,1
впхвпхахпа,1
пхавхаппхв,1
хаавпхвпхп,1
вхвхвх,1
ххаппвпавх,1
пххвахапвп,1
вххапвпхпа,1
апппвавххх,1
вхахппвапх,1
пхпаххавпв,1
пхпхвхваап,1
аавххппвхп,1
хппвавпхах,1
пахпхв,1
пхвпвпха,1
ааппхвпвхх,1
апххпхпавв,1
вхпвхпаахп,1
ппвпхаххав,1
хпахпвхавп,1
впххавпхпа,1
ппавахххвп,1
авппвхххап,1
пахпвахвпх,1
апввпхаххп,1
вппхавхпха,1
вхпапхпавх,1
паххапвхвп,1
ппавахпхвх,1
хих,1
ваппххвапх,1
хвпхвапп,1
аавхвхпхпп,1
ввпхппха,1
хпхпаапвхв,1
ввххпхапап,1
вхпвпапхах,1
пххвпа,1
апвххпхавп,1
вхпапвхпха,1
хахвхваппп,1
хпппхавахв,1
ххппввпаха,1
хаппхпв,1
павхвпхахп,1
хвпхахаппв,1
ввпхпахахп,1
вппваапххх,1
хпавппахвх,1
пхапвапвхх,1
вавпххппах,1
пхвхппхава,1
хаха,1
ххвхвпаппа,1
ахпхпвахпв,1
хвпхпхвпаа,1
пхапвпхв,1
ахвхпаппвх,1
пхпахпвхав,1
ахпахпввхп,1
вппапхвх,1
ппхахавпхв,1
название,0
ваппахпвхх,1
ахаппхвхпв,1
хппхавхвап,1
хввпапххап,1
аавпххпвпх,1
рофл,1
авпхпхвпха,1
хвппаваххп,1
хпапхпввха,1
апхпхввхап,1
пвхпахвпах,1
вахвпппх,1
хавххпапвп,1
пвхпахвп,1
ахавпхвпхп,1
ххвпапвапх,1
вххпавппха,1
вхпапахвхп,1
хавппапххв,1
хпххаппавв,1
хпххвппваа,1
пвпхаапххв,1
ахпвхвхапп,1
аххавпвпхп,1
впааххвхпп,1
пвапвхапхх,1
ахвппвхпах,1
ппхааввхпх,1
ппхпхахвав,1
вппапхвахх,1
хпваапхпвх,1
вппхвхахап,1
впхвппахах,1
хпхвпвпхаа,1
авпвпххпха,1
пхвхаапхвп,1
пхахвваппх,1
аххпвппвха,1
хихи,1
ахпххппвва,1
пппхххваав,1
вхпхаавпхп,1
хпххпавпав,1
авппахпххв,1
хвхвапппах,1
хвпавпххап,1
хахаха,1
хпваппвхах,1
павхххаппв,1
впавахпхпх,1
хвхаапхвпп,1
впхххппваа,1
пахвхаппвх,1
ыхыхыхыхых,1
пххпваапхв,1
аппхпхвхав,1
ахвххпвапп,1
вхвпхахапп,1
хпппвахвха,1
ххппхваапв,1
пххпахввпа,1
хавпвахппх,1
пххваппв,1
хпххававпп,1
пххппваахв,1
хппвхпвхаа,1
хпааввххпп,1
пвахвхахпп,1
ххпапапввх,1
пвпхавахпх,1
ахххаввппп,1
пхаппхахвв,1
папхахввхп,1
хахпппвахв,1
хпаппвххва,1
впхпххвпаа,1
пххапвп,1
хххппавапв,1
паххахппвв,1
хваапхппвх,1
до,0
хвппахпхав,1
апвхпхвп,1
апваххвхпп,1
ххввпахапп,1
хвхпахпвпа,1
ахввпахпхп,1
пахх,1
пхвахвахпп,1
пппваххвха,1
пвххпвхаап,1
папвхпххва,1
вавхпххапп,1
ахххвпавпп,1
хпппхваахв,1
авпапвхххп,1
вхавххпапп,1
аххавхпппв,1
вапхппхв,1
хпаахпхпвв,1
хапхпввахп,1
впаапхвхпх,1
паххавппхв,1
хапвпвпхха,1
хвпваапххп,1
пваххапвпх,1
аппхвпавхх,1
пвпвапаххх,1
пахапвхпхв,1
